Solar_data
Time,G_Gh,G_Dh,G_Bn,Ta,hs,FF,Az
2012-11-20 06:15:00,0,0,0,6.5,-18.4,4.4,-68.63
2012-11-20 06:30:00,0,0,0,6.4,-16.2,4.7,-65.79
2012-11-20 06:45:00,0,0,0,6.4,-13.9,4.8,-62.92
2012-11-20 07:00:00,0,0,0,6.4,-11.7,5.0,-60.03
2012-11-20 07:15:00,0,0,0,6.4,-9.5,5.1,-57.1
2012-11-20 07:30:00,0,0,0,6.4,-7.3,5.3,-54.13
2012-11-20 07:45:00,0,0,0,6.4,-5.2,5.3,-51.11
2012-11-20 08:00:00,0,0,0,6.4,-3.1,5.3,-48.05
2012-11-20 08:15:00,0,0,0,6.4,-1.1,5.3,-44.92
2012-11-20 08:30:00,1,1,0,6.3,0.8,5.3,-41.74
2012-11-20 08:45:00,2,2,0,6.3,2.7,5.6,-38.5
2012-11-20 09:00:00,5,5,0,6.4,4.5,5.8,-35.2
2012-11-20 09:15:00,10,10,0,6.4,6.2,6.1,-31.84
2012-11-20 09:30:00,25,25,0,6.5,7.9,6.4,-28.41
2012-11-20 09:45:00,30,30,0,6.5,9.4,6.4,-24.93
2012-11-20 10:00:00,39,39,0,6.5,10.9,6.3,-21.4
2012-11-20 10:15:00,38,38,0,6.5,12.2,6.3,-17.82
2012-11-20 10:30:00,37,37,0,6.5,13.4,6.2,-14.2
2012-11-20 10:45:00,54,54,0,6.5,14.5,6.4,-10.54
2012-11-20 11:00:00,80,80,3,6.6,15.5,6.7,-6.85
2012-11-20 11:15:00,61,61,0,6.6,16.4,6.9,-3.15
2012-11-20 11:30:00,62,62,0,6.6,17.1,7.2,0.56
2012-11-20 11:45:00,72,72,0,6.6,17.7,6.8,4.27
2012-11-20 12:00:00,70,70,0,6.6,18.1,6.3,7.97
2012-11-20 12:15:00,65,65,0,6.6,18.4,5.8,11.65
2012-11-20 12:30:00,55,55,0,6.6,18.5,5.3,15.29
2012-11-20 12:45:00,63,63,0,6.5,18.5,4.9,18.9
2012-11-20 13:00:00,55,55,0,6.5,18.3,4.4,22.47
2012-11-20 13:15:00,62,62,0,6.5,18.0,4.0,25.98
2012-11-20 13:30:00,52,52,0,6.5,17.5,3.5,29.44
2012-11-20 13:45:00,48,48,0,6.5,16.9,3.4,32.84
2012-11-20 14:00:00,64,64,0,6.5,16.2,3.3,36.18
2012-11-20 14:15:00,54,54,0,6.5,15.3,3.2,39.47
2012-11-20 14:30:00,38,38,0,6.5,14.3,3.1,42.68
2012-11-20 14:45:00,22,22,0,6.4,13.2,3.1,45.84
2012-11-20 15:00:00,19,19,0,6.4,11.9,3.0,48.95
2012-11-20 15:15:00,11,11,0,6.4,10.5,3.0,52.0
2012-11-20 15:30:00,8,8,0,6.4,9.1,2.9,55.0
2012-11-20 15:45:00,40,40,3,6.4,7.5,2.6,57.95
2012-11-20 16:00:00,21,21,0,6.4,5.8,2.4,60.86
2012-11-20 16:15:00,0,0,0,6.3,4.1,2.1,63.74
2012-11-20 16:30:00,0,0,0,6.2,2.3,1.8,66.59
2012-11-20 16:45:00,0,0,0,6.2,0.4,1.7,69.42
2012-11-20 17:00:00,0,0,0,6.2,-1.6,1.6,72.24
2012-11-20 17:15:00,0,0,0,6.2,-3.6,1.5,75.05
2012-11-20 17:30:00,0,0,0,6.2,-5.7,1.4,77.86
2012-11-20 17:45:00,0,0,0,6.2,-7.8,1.5,80.68
2012-11-20 18:00:00,0,0,0,6.2,-10.0,1.6,83.52
2012-11-20 18:15:00,0,0,0,6.2,-12.2,1.7,86.39
2012-11-20 18:30:00,0,0,0,6.2,-14.4,1.8,89.31
2012-11-20 18:45:00,0,0,0,6.2,-16.7,1.8,92.28
2012-11-20 19:00:00,0,0,0,6.2,-18.9,1.8,95.31
2012-11-20 19:15:00,0,0,0,6.1,-21.2,1.9,98.43
2012-11-20 19:30:00,0,0,0,6.1,-23.6,1.9,101.65
2012-11-20 19:45:00,0,0,0,6.1,-25.9,1.8,104.98
2012-11-20 20:00:00,0,0,0,6.1,-28.2,1.6,108.44
2012-11-20 20:15:00,0,0,0,6.1,-30.5,1.5,112.06
2012-11-20 20:30:00,0,0,0,6.1,-32.8,1.3,115.85
2012-11-20 20:45:00,0,0,0,6.0,-35.0,1.2,119.85
2012-11-20 21:00:00,0,0,0,5.9,-37.3,1.1,124.07
2012-11-20 21:15:00,0,0,0,5.7,-39.5,1.0,128.53
2012-11-20 21:30:00,0,0,0,5.6,-41.6,0.9,133.27
2012-11-20 21:45:00,0,0,0,5.5,-43.7,0.9,138.29
2012-11-20 22:00:00,0,0,0,5.7,-45.7,1.0,143.62
2012-11-20 22:15:00,0,0,0,5.8,-47.6,1.0,149.25
2012-11-20 22:30:00,0,0,0,5.9,-49.4,1.1,155.17
2012-11-20 22:45:00,0,0,0,6.0,-51.1,1.1,161.36
2012-11-20 23:00:00,0,0,0,5.9,-52.6,1.1,167.76
2012-11-20 23:15:00,0,0,0,5.9,-54.0,1.0,174.32
2012-11-20 23:30:00,0,0,0,5.9,-55.2,1.0,-179.05
2012-11-20 23:45:00,0,0,0,5.9,-56.1,1.3,-172.43
2012-11-21 00:00:00,0,0,0,5.9,-56.9,1.6,-165.91
2012-11-21 00:15:00,0,0,0,5.9,-57.6,1.9,-159.56
2012-11-21 00:30:00,0,0,0,5.9,-57.8,2.2,-153.44
2012-11-21 00:45:00,0,0,0,5.9,-57.8,2.2,-147.59
2012-11-21 01:00:00,0,0,0,6.0,-57.5,2.2,-142.05
2012-11-21 01:15:00,0,0,0,6.1,-57.0,2.1,-136.8
2012-11-21 01:30:00,0,0,0,6.1,-56.2,2.1,-131.86
2012-11-21 01:45:00,0,0,0,6.2,-55.2,2.2,-127.2
2012-11-21 02:00:00,0,0,0,6.2,-53.9,2.4,-122.8
2012-11-21 02:15:00,0,0,0,6.3,-52.5,2.5,-118.64
2012-11-21 02:30:00,0,0,0,6.3,-50.9,2.7,-114.7
2012-11-21 02:45:00,0,0,0,6.3,-49.2,2.7,-110.96
2012-11-21 03:00:00,0,0,0,6.4,-47.4,2.7,-107.38
2012-11-21 03:15:00,0,0,0,6.4,-45.5,2.7,-103.96
2012-11-21 03:30:00,0,0,0,6.4,-43.4,2.7,-100.66
2012-11-21 03:45:00,0,0,0,6.4,-41.3,2.5,-97.47
2012-11-21 04:00:00,0,0,0,6.5,-39.2,2.3,-94.38
2012-11-21 04:15:00,0,0,0,6.5,-37.0,2.1,-91.36
2012-11-21 04:30:00,0,0,0,6.5,-34.7,1.9,-88.4
2012-11-21 04:45:00,0,0,0,6.5,-32.5,2.2,-85.5
2012-11-21 05:00:00,0,0,0,6.5,-30.2,2.6,-82.64
2012-11-21 05:15:00,0,0,0,6.5,-27.9,2.9,-79.8
2012-11-21 05:30:00,0,0,0,6.6,-25.6,3.3,-76.98
2012-11-21 05:45:00,0,0,0,6.6,-23.3,3.3,-74.17
2012-11-21 06:00:00,0,0,0,6.6,-20.9,3.2,-71.36
2012-11-21 06:15:00,0,0,0,6.6,-18.7,3.2,-68.54
2012-11-21 06:30:00,0,0,0,6.7,-16.4,3.1,-65.7
2012-11-21 06:45:00,0,0,0,6.7,-14.1,3.1,-62.84
2012-11-21 07:00:00,0,0,0,6.7,-11.9,3.0,-59.95
2012-11-21 07:15:00,0,0,0,6.7,-9.7,3.0,-57.03
2012-11-21 07:30:00,0,0,0,6.8,-7.5,2.9,-54.06
2012-11-21 07:45:00,0,0,0,6.8,-5.4,2.5,-51.05
2012-11-21 08:00:00,0,0,0,6.8,-3.4,2.1,-47.99
2012-11-21 08:15:00,0,0,0,6.8,-1.4,1.7,-44.87
2012-11-21 08:30:00,1,1,0,6.8,0.6,1.3,-41.7
2012-11-21 08:45:00,3,3,0,6.9,2.5,1.2,-38.46
2012-11-21 09:00:00,3,3,0,7.1,4.3,1.1,-35.17
2012-11-21 09:15:00,6,6,0,7.2,6.0,0.9,-31.81
2012-11-21 09:30:00,12,12,0,7.3,7.6,0.8,-28.4
2012-11-21 09:45:00,35,35,0,7.5,9.2,0.8,-24.93
2012-11-21 10:00:00,46,46,0,7.6,10.6,0.8,-21.41
2012-11-21 10:15:00,44,44,0,7.8,12.0,0.8,-17.83
2012-11-21 10:30:00,49,49,0,7.9,13.2,0.8,-14.22
2012-11-21 10:45:00,49,49,0,8.0,14.3,0.8,-10.57
2012-11-21 11:00:00,50,50,0,8.1,15.3,0.8,-6.9
2012-11-21 11:15:00,35,35,0,8.2,16.1,0.8,-3.2
2012-11-21 11:30:00,57,57,0,8.2,16.8,0.8,0.5
2012-11-21 11:45:00,79,79,0,8.4,17.4,0.9,4.2
2012-11-21 12:00:00,84,84,0,8.5,17.9,0.9,7.89
2012-11-21 12:15:00,78,78,0,8.5,18.1,1.0,11.55
2012-11-21 12:30:00,68,68,0,8.5,18.3,1.1,15.19
2012-11-21 12:45:00,60,60,0,8.5,18.3,1.0,18.79
2012-11-21 13:00:00,64,64,0,8.4,18.1,1.0,22.35
2012-11-21 13:15:00,70,70,0,8.4,17.8,0.9,25.86
2012-11-21 13:30:00,68,68,0,8.4,17.3,0.8,29.31
2012-11-21 13:45:00,64,64,0,8.4,16.7,0.8,32.71
2012-11-21 14:00:00,44,44,0,8.5,16.0,0.7,36.04
2012-11-21 14:15:00,46,46,0,8.6,15.1,0.7,39.32
2012-11-21 14:30:00,46,46,0,8.7,14.1,0.6,42.53
2012-11-21 14:45:00,43,43,0,8.8,13.0,0.9,45.69
2012-11-21 15:00:00,48,48,0,8.8,11.7,1.2,48.79
2012-11-21 15:15:00,34,34,0,8.8,10.4,1.6,51.83
2012-11-21 15:30:00,24,24,0,8.7,8.9,1.9,54.83
2012-11-21 15:45:00,24,24,0,8.6,7.3,1.9,57.78
2012-11-21 16:00:00,17,17,0,8.6,5.7,1.9,60.69
2012-11-21 16:15:00,5,5,0,8.5,3.9,1.9,63.56
2012-11-21 16:30:00,2,2,0,8.4,2.1,1.9,66.41
2012-11-21 16:45:00,0,0,0,8.4,0.2,1.9,69.24
2012-11-21 17:00:00,0,0,0,8.4,-1.7,2.0,72.05
2012-11-21 17:15:00,0,0,0,8.4,-3.8,2.0,74.86
2012-11-21 17:30:00,0,0,0,8.4,-5.8,2.1,77.66
2012-11-21 17:45:00,0,0,0,8.3,-7.9,2.1,80.48
2012-11-21 18:00:00,0,0,0,8.3,-10.1,2.1,83.32
2012-11-21 18:15:00,0,0,0,8.3,-12.3,2.1,86.19
2012-11-21 18:30:00,0,0,0,8.3,-14.5,2.1,89.1
2012-11-21 18:45:00,0,0,0,8.3,-16.8,2.1,92.07
2012-11-21 19:00:00,0,0,0,8.2,-19.1,2.1,95.1
2012-11-21 19:15:00,0,0,0,8.2,-21.4,2.1,98.21
2012-11-21 19:30:00,0,0,0,8.2,-23.7,2.1,101.42
2012-11-21 19:45:00,0,0,0,8.2,-26.0,2.1,104.75
2012-11-21 20:00:00,0,0,0,8.1,-28.3,2.1,108.21
2012-11-21 20:15:00,0,0,0,8.1,-30.6,2.1,111.82
2012-11-21 20:30:00,0,0,0,8.1,-32.9,2.1,115.61
2012-11-21 20:45:00,0,0,0,8.1,-35.2,2.0,119.6
2012-11-21 21:00:00,0,0,0,8.0,-37.4,2.0,123.82
2012-11-21 21:15:00,0,0,0,8.0,-39.6,1.9,128.28
2012-11-21 21:30:00,0,0,0,8.0,-41.7,1.8,133.02
2012-11-21 21:45:00,0,0,0,8.0,-43.8,1.7,138.05
2012-11-21 22:00:00,0,0,0,7.9,-45.8,1.6,143.38
2012-11-21 22:15:00,0,0,0,7.9,-47.8,1.5,149.02
2012-11-21 22:30:00,0,0,0,7.9,-49.6,1.4,154.96
2012-11-21 22:45:00,0,0,0,7.9,-51.3,1.4,161.17
2012-11-21 23:00:00,0,0,0,7.9,-52.8,1.4,167.59
2012-11-21 23:15:00,0,0,0,7.8,-54.2,1.4,174.18
2012-11-21 23:30:00,0,0,0,7.8,-55.4,1.4,-179.16
2012-11-21 23:45:00,0,0,0,7.7,-56.3,1.4,-172.51
2012-11-22 00:00:00,0,0,0,7.6,-57.1,1.4,-165.96
2012-11-22 00:15:00,0,0,0,7.4,-57.8,1.4,-159.57
2012-11-22 00:30:00,0,0,0,7.3,-58.1,1.4,-153.43
2012-11-22 00:45:00,0,0,0,7.1,-58.0,1.5,-147.56
2012-11-22 01:00:00,0,0,0,6.9,-57.7,1.6,-141.99
2012-11-22 01:15:00,0,0,0,6.8,-57.2,1.8,-136.73
2012-11-22 01:30:00,0,0,0,6.6,-56.4,1.9,-131.77
2012-11-22 01:45:00,0,0,0,6.4,-55.4,1.9,-127.1
2012-11-22 02:00:00,0,0,0,6.3,-54.2,2.0,-122.7
2012-11-22 02:15:00,0,0,0,6.1,-52.7,2.0,-118.54
2012-11-22 02:30:00,0,0,0,6.0,-51.2,2.1,-114.6
2012-11-22 02:45:00,0,0,0,5.9,-49.5,1.9,-110.85
2012-11-22 03:00:00,0,0,0,5.8,-47.6,1.7,-107.27
2012-11-22 03:15:00,0,0,0,5.7,-45.7,1.5,-103.85
2012-11-22 03:30:00,0,0,0,5.6,-43.7,1.3,-100.55
2012-11-22 03:45:00,0,0,0,5.5,-41.6,1.3,-97.36
2012-11-22 04:00:00,0,0,0,5.4,-39.4,1.2,-94.27
2012-11-22 04:15:00,0,0,0,5.4,-37.2,1.2,-91.25
2012-11-22 04:30:00,0,0,0,5.3,-35.0,1.1,-88.3
2012-11-22 04:45:00,0,0,0,5.2,-32.7,1.1,-85.4
2012-11-22 05:00:00,0,0,0,5.1,-30.4,1.1,-82.54
2012-11-22 05:15:00,0,0,0,5.0,-28.1,1.0,-79.7
2012-11-22 05:30:00,0,0,0,4.9,-25.8,1.0,-76.89
2012-11-22 05:45:00,0,0,0,4.9,-23.5,1.1,-74.08
2012-11-22 06:00:00,0,0,0,4.8,-21.2,1.1,-71.27
2012-11-22 06:15:00,0,0,0,4.7,-18.9,1.2,-68.45
2012-11-22 06:30:00,0,0,0,4.7,-16.6,1.3,-65.62
2012-11-22 06:45:00,0,0,0,4.6,-14.3,1.3,-62.77
2012-11-22 07:00:00,0,0,0,4.5,-12.1,1.2,-59.88
2012-11-22 07:15:00,0,0,0,4.5,-9.9,1.2,-56.96
2012-11-22 07:30:00,0,0,0,4.4,-7.8,1.1,-54.0
2012-11-22 07:45:00,0,0,0,4.4,-5.6,1.1,-51.0
2012-11-22 08:00:00,0,0,0,4.4,-3.6,1.2,-47.94
2012-11-22 08:15:00,0,0,0,4.4,-1.6,1.2,-44.83
2012-11-22 08:30:00,5,5,0,4.4,0.4,1.3,-41.66
2012-11-22 08:45:00,12,12,0,4.4,2.2,1.2,-38.43
2012-11-22 09:00:00,20,20,0,4.5,4.0,1.1,-35.14
2012-11-22 09:15:00,27,27,0,4.7,5.8,1.0,-31.8
2012-11-22 09:30:00,87,48,300,4.8,7.4,0.9,-28.39
2012-11-22 09:45:00,128,76,335,4.9,8.9,1.0,-24.93
2012-11-22 10:00:00,163,111,289,5.1,10.4,1.1,-21.41
2012-11-22 10:15:00,133,75,292,5.1,11.7,1.3,-17.85
2012-11-22 10:30:00,83,67,71,5.0,13.0,1.4,-14.25
2012-11-22 10:45:00,186,80,435,4.9,14.1,1.4,-10.61
2012-11-22 11:00:00,223,96,489,5.1,15.0,1.4,-6.94
2012-11-22 11:15:00,236,58,650,5.3,15.9,1.5,-3.26
2012-11-22 11:30:00,213,86,444,5.2,16.6,1.5,0.43
2012-11-22 11:45:00,85,83,7,5.0,17.2,1.5,4.12
2012-11-22 12:00:00,90,90,0,4.8,17.6,1.5,7.8
2012-11-22 12:15:00,148,128,63,4.9,17.9,1.6,11.46
2012-11-22 12:30:00,200,121,256,5.2,18.0,1.6,15.09
2012-11-22 12:45:00,258,96,524,5.4,18.0,1.7,18.68
2012-11-22 13:00:00,117,114,8,5.2,17.9,1.9,22.23
2012-11-22 13:15:00,37,37,0,4.7,17.6,2.0,25.73
2012-11-22 13:30:00,23,23,0,4.5,17.1,2.2,29.18
2012-11-22 13:45:00,15,15,0,4.6,16.5,2.2,32.57
2012-11-22 14:00:00,17,17,0,4.7,15.8,2.2,35.9
2012-11-22 14:15:00,26,26,0,4.7,14.9,2.2,39.17
2012-11-22 14:30:00,54,54,2,4.7,13.9,2.2,42.38
2012-11-22 14:45:00,72,71,5,4.7,12.8,2.3,45.53
2012-11-22 15:00:00,24,24,0,4.6,11.5,2.4,48.63
2012-11-22 15:15:00,12,12,0,4.4,10.2,2.6,51.67
2012-11-22 15:30:00,22,22,0,4.3,8.7,2.7,54.66
2012-11-22 15:45:00,38,35,21,4.4,7.2,2.8,57.61
2012-11-22 16:00:00,43,35,83,4.4,5.5,3.0,60.52
2012-11-22 16:15:00,18,17,12,4.3,3.8,3.1,63.39
2012-11-22 16:30:00,5,5,0,4.2,2.0,3.3,66.23
2012-11-22 16:45:00,1,1,0,4.2,0.1,3.3,69.06
2012-11-22 17:00:00,0,0,0,4.2,-1.9,3.3,71.86
2012-11-22 17:15:00,0,0,0,4.1,-3.9,3.3,74.67
2012-11-22 17:30:00,0,0,0,4.1,-6.0,3.3,77.47
2012-11-22 17:45:00,0,0,0,4.1,-8.1,3.2,80.29
2012-11-22 18:00:00,0,0,0,4.0,-10.2,3.0,83.12
2012-11-22 18:15:00,0,0,0,4.0,-12.4,2.9,85.99
2012-11-22 18:30:00,0,0,0,3.9,-14.7,2.7,88.89
2012-11-22 18:45:00,0,0,0,3.9,-16.9,2.8,91.86
2012-11-22 19:00:00,0,0,0,3.9,-19.2,3.0,94.88
2012-11-22 19:15:00,0,0,0,3.8,-21.5,3.1,97.99
2012-11-22 19:30:00,0,0,0,3.8,-23.8,3.3,101.2
2012-11-22 19:45:00,0,0,0,3.7,-26.1,3.5,104.52
2012-11-22 20:00:00,0,0,0,3.7,-28.4,3.8,107.97
2012-11-22 20:15:00,0,0,0,3.6,-30.7,4.0,111.58
2012-11-22 20:30:00,0,0,0,3.6,-33.0,4.3,115.37
2012-11-22 20:45:00,0,0,0,3.5,-35.3,4.1,119.36
2012-11-22 21:00:00,0,0,0,3.5,-37.5,3.9,123.57
2012-11-22 21:15:00,0,0,0,3.5,-39.7,3.7,128.03
2012-11-22 21:30:00,0,0,0,3.4,-41.9,3.5,132.77
2012-11-22 21:45:00,0,0,0,3.4,-44.0,3.5,137.8
2012-11-22 22:00:00,0,0,0,3.4,-46.0,3.6,143.14
2012-11-22 22:15:00,0,0,0,3.3,-47.9,3.6,148.79
2012-11-22 22:30:00,0,0,0,3.3,-49.7,3.7,154.74
2012-11-22 22:45:00,0,0,0,3.3,-51.4,3.7,160.97
2012-11-22 23:00:00,0,0,0,3.2,-53.0,3.7,167.42
2012-11-22 23:15:00,0,0,0,3.2,-54.4,3.7,174.03
2012-11-22 23:30:00,0,0,0,3.1,-55.6,3.7,-179.28
2012-11-22 23:45:00,0,0,0,3.1,-56.5,4.1,-172.6
2012-11-23 00:00:00,0,0,0,3.1,-57.3,4.5,-166.01
2012-11-23 00:15:00,0,0,0,3.2,-58.0,4.9,-159.6
2012-11-23 00:30:00,0,0,0,3.2,-58.3,5.3,-153.43
2012-11-23 00:45:00,0,0,0,3.2,-58.3,5.0,-147.54
2012-11-23 01:00:00,0,0,0,3.2,-58.0,4.7,-141.95
2012-11-23 01:15:00,0,0,0,3.3,-57.4,4.3,-136.67
2012-11-23 01:30:00,0,0,0,3.3,-56.6,4.0,-131.7
2012-11-23 01:45:00,0,0,0,3.3,-55.6,4.2,-127.02
2012-11-23 02:00:00,0,0,0,3.3,-54.4,4.3,-122.61
2012-11-23 02:15:00,0,0,0,3.3,-53.0,4.5,-118.44
2012-11-23 02:30:00,0,0,0,3.4,-51.4,4.7,-114.5
2012-11-23 02:45:00,0,0,0,3.4,-49.7,4.4,-110.75
2012-11-23 03:00:00,0,0,0,3.4,-47.8,4.1,-107.17
2012-11-23 03:15:00,0,0,0,3.4,-45.9,3.8,-103.74
2012-11-23 03:30:00,0,0,0,3.4,-43.9,3.5,-100.44
2012-11-23 03:45:00,0,0,0,3.4,-41.8,3.5,-97.26
2012-11-23 04:00:00,0,0,0,3.4,-39.6,3.5,-94.17
2012-11-23 04:15:00,0,0,0,3.4,-37.4,3.5,-91.15
2012-11-23 04:30:00,0,0,0,3.4,-35.2,3.5,-88.2
2012-11-23 04:45:00,0,0,0,3.4,-32.9,3.8,-85.3
2012-11-23 05:00:00,0,0,0,3.4,-30.6,4.1,-82.44
2012-11-23 05:15:00,0,0,0,3.5,-28.3,4.4,-79.61
2012-11-23 05:30:00,0,0,0,3.5,-26.0,4.7,-76.8
2012-11-23 05:45:00,0,0,0,3.5,-23.7,4.5,-73.99
2012-11-23 06:00:00,0,0,0,3.5,-21.4,4.4,-71.19
2012-11-23 06:15:00,0,0,0,3.5,-19.1,4.2,-68.38
2012-11-23 06:30:00,0,0,0,3.5,-16.8,4.0,-65.55
2012-11-23 06:45:00,0,0,0,3.5,-14.5,4.2,-62.7
2012-11-23 07:00:00,0,0,0,3.5,-12.3,4.5,-59.82
2012-11-23 07:15:00,0,0,0,3.5,-10.1,4.7,-56.9
2012-11-23 07:30:00,0,0,0,3.5,-8.0,5.0,-53.95
2012-11-23 07:45:00,0,0,0,3.5,-5.9,4.9,-50.95
2012-11-23 08:00:00,0,0,0,3.5,-3.8,4.9,-47.89
2012-11-23 08:15:00,0,0,0,3.6,-1.8,4.8,-44.79
2012-11-23 08:30:00,1,1,0,3.6,0.1,4.7,-41.63
2012-11-23 08:45:00,4,4,0,3.7,2.0,4.7,-38.41
2012-11-23 09:00:00,9,9,0,3.9,3.8,4.7,-35.13
2012-11-23 09:15:00,17,17,0,4.1,5.5,4.7,-31.79
2012-11-23 09:30:00,33,33,0,4.3,7.2,4.7,-28.39
2012-11-23 09:45:00,52,48,27,4.6,8.7,4.8,-24.93
2012-11-23 10:00:00,135,80,310,4.8,10.2,4.8,-21.43
2012-11-23 10:15:00,149,72,378,5.1,11.5,4.9,-17.87
2012-11-23 10:30:00,145,87,269,5.2,12.7,5.0,-14.28
2012-11-23 10:45:00,78,76,11,5.2,13.8,4.7,-10.65
2012-11-23 11:00:00,47,47,0,5.2,14.8,4.3,-6.99
2012-11-23 11:15:00,97,90,25,5.3,15.7,3.9,-3.32
2012-11-23 11:30:00,105,103,7,5.7,16.4,3.5,0.36
2012-11-23 11:45:00,132,121,35,5.9,17.0,3.2,4.04
2012-11-23 12:00:00,211,108,345,6.0,17.4,3.0,7.71
2012-11-23 12:15:00,143,84,194,6.1,17.7,2.7,11.36
2012-11-23 12:30:00,70,70,0,5.9,17.8,2.4,14.99
2012-11-23 12:45:00,125,111,45,5.7,17.8,2.6,18.57
2012-11-23 13:00:00,151,133,60,6.0,17.7,2.8,22.12
2012-11-23 13:15:00,152,130,75,6.2,17.4,3.1,25.61
2012-11-23 13:30:00,146,114,108,6.2,16.9,3.3,29.05
2012-11-23 13:45:00,74,74,0,6.1,16.3,3.2,32.43
2012-11-23 14:00:00,90,90,0,5.9,15.6,3.0,35.76
2012-11-23 14:15:00,83,83,0,5.9,14.7,2.9,39.02
2012-11-23 14:30:00,80,75,21,6.0,13.7,2.7,42.23
2012-11-23 14:45:00,78,77,3,5.9,12.6,2.6,45.38
2012-11-23 15:00:00,57,57,0,5.8,11.4,2.6,48.47
2012-11-23 15:15:00,46,46,0,5.7,10.0,2.5,51.51
2012-11-23 15:30:00,36,36,0,5.6,8.6,2.4,54.5
2012-11-23 15:45:00,37,37,0,5.5,7.0,2.4,57.44
2012-11-23 16:00:00,29,29,1,5.4,5.4,2.4,60.34
2012-11-23 16:15:00,0,0,0,5.3,3.6,2.4,63.21
2012-11-23 16:30:00,0,0,0,5.2,1.8,2.4,66.05
2012-11-23 16:45:00,0,0,0,5.2,-0.1,2.8,68.88
2012-11-23 17:00:00,0,0,0,5.3,-2.0,3.3,71.68
2012-11-23 17:15:00,0,0,0,5.4,-4.0,3.8,74.48
2012-11-23 17:30:00,0,0,0,5.5,-6.1,4.3,77.28
2012-11-23 17:45:00,0,0,0,5.6,-8.2,4.1,80.09
2012-11-23 18:00:00,0,0,0,5.7,-10.4,3.9,82.93
2012-11-23 18:15:00,0,0,0,5.8,-12.6,3.7,85.79
2012-11-23 18:30:00,0,0,0,5.9,-14.8,3.5,88.69
2012-11-23 18:45:00,0,0,0,6.0,-17.1,3.4,91.65
2012-11-23 19:00:00,0,0,0,6.2,-19.3,3.2,94.67
2012-11-23 19:15:00,0,0,0,6.3,-21.6,3.1,97.78
2012-11-23 19:30:00,0,0,0,6.4,-23.9,2.9,100.98
2012-11-23 19:45:00,0,0,0,6.5,-26.2,3.6,104.29
2012-11-23 20:00:00,0,0,0,6.6,-28.6,4.4,107.74
2012-11-23 20:15:00,0,0,0,6.7,-30.9,5.2,111.35
2012-11-23 20:30:00,0,0,0,6.8,-33.2,5.9,115.13
2012-11-23 20:45:00,0,0,0,6.9,-35.4,6.2,119.11
2012-11-23 21:00:00,0,0,0,7.0,-37.7,6.5,123.32
2012-11-23 21:15:00,0,0,0,7.1,-39.9,6.7,127.79
2012-11-23 21:30:00,0,0,0,7.3,-42.0,7.0,132.52
2012-11-23 21:45:00,0,0,0,7.4,-44.1,6.9,137.56
2012-11-23 22:00:00,0,0,0,7.5,-46.1,6.9,142.9
2012-11-23 22:15:00,0,0,0,7.6,-48.1,6.8,148.56
2012-11-23 22:30:00,0,0,0,7.7,-49.9,6.7,154.52
2012-11-23 22:45:00,0,0,0,7.8,-51.6,6.3,160.77
2012-11-23 23:00:00,0,0,0,7.9,-53.1,5.9,167.24
2012-11-23 23:15:00,0,0,0,8.0,-54.5,5.5,173.88
2012-11-23 23:30:00,0,0,0,8.2,-55.7,5.0,-179.4
2012-11-23 23:45:00,0,0,0,8.3,-56.7,5.1,-172.69
2012-11-24 00:00:00,0,0,0,8.3,-57.5,5.1,-166.07
2012-11-24 00:15:00,0,0,0,8.3,-58.2,5.2,-159.63
2012-11-24 00:30:00,0,0,0,8.3,-58.5,5.3,-153.43
2012-11-24 00:45:00,0,0,0,8.3,-58.5,5.2,-147.52
2012-11-24 01:00:00,0,0,0,8.3,-58.2,5.2,-141.91
2012-11-24 01:15:00,0,0,0,8.3,-57.6,5.1,-136.62
2012-11-24 01:30:00,0,0,0,8.4,-56.9,5.0,-131.63
2012-11-24 01:45:00,0,0,0,8.4,-55.8,5.0,-126.94
2012-11-24 02:00:00,0,0,0,8.4,-54.6,5.0,-122.52
2012-11-24 02:15:00,0,0,0,8.4,-53.2,5.0,-118.35
2012-11-24 02:30:00,0,0,0,8.5,-51.6,5.0,-114.4
2012-11-24 02:45:00,0,0,0,8.5,-49.9,4.8,-110.65
2012-11-24 03:00:00,0,0,0,8.5,-48.0,4.5,-107.07
2012-11-24 03:15:00,0,0,0,8.5,-46.1,4.3,-103.64
2012-11-24 03:30:00,0,0,0,8.5,-44.1,4.0,-100.35
2012-11-24 03:45:00,0,0,0,8.5,-42.0,4.4,-97.16
2012-11-24 04:00:00,0,0,0,8.5,-39.8,4.8,-94.07
2012-11-24 04:15:00,0,0,0,8.6,-37.6,5.2,-91.06
2012-11-24 04:30:00,0,0,0,8.6,-35.4,5.6,-88.11
2012-11-24 04:45:00,0,0,0,8.6,-33.1,5.5,-85.21
2012-11-24 05:00:00,0,0,0,8.6,-30.8,5.3,-82.36
2012-11-24 05:15:00,0,0,0,8.6,-28.5,5.2,-79.53
2012-11-24 05:30:00,0,0,0,8.6,-26.2,5.0,-76.72
2012-11-24 05:45:00,0,0,0,8.6,-23.9,4.8,-73.92
2012-11-24 06:00:00,0,0,0,8.7,-21.6,4.7,-71.11
2012-11-24 06:15:00,0,0,0,8.7,-19.3,4.5,-68.31
2012-11-24 06:30:00,0,0,0,8.7,-17.0,4.3,-65.48
